time_since_last_update_cache,is_profit_pool,divergence_value,divergence_bp
7705,true,1.289420,7.11
7815,true,0.000173,6.63
7980,true,0.162141,6.63
8245,false,0.045379,6.44
8700,true,0.003771,12.33
8715,true,0.000831,12.33
9615,true,2.390503,18.28
9650,true,0.000635,18.28
0,true,2.403089,13.24
45,true,2.448199,13.48
85,true,2.535848,13.96
125,true,1.777561,13.96
2920,true,0.001127,12.35
3915,true,5.507024,13.30
3970,false,3.196753,15.18
4035,true,0.000399,15.92
6615,false,0.000006,16.17
7515,false,27.121616,27.03
7695,false,0.170884,27.26
7750,false,4.802840,26.32
7790,false,4.809710,26.32
7825,false,4.512568,24.67
7870,false,4.256904,23.25
7920,false,4.259619,23.25
7960,false,3.709104,21.60
8295,false,0.362533,19.71
8350,true,0.194056,20.37
9570,false,0.004400,33.86
9850,false,0.005989,28.44
10575,false,0.015251,18.53
0,false,3.067362,16.77
45,false,3.069474,16.77
80,false,3.070778,16.77
115,false,2.438614,16.54
150,false,3.028777,16.54
455,true,0.000882,22.50
630,false,2.334395,22.92
1225,true,0.000296,18.13
1255,false,35.000000,16.54
1335,true,11.610114,15.52
1395,true,0.000050,15.29
1425,true,0.006976,15.05
1440,false,0.008400,14.88
1880,true,0.000129,10.79
2060,false,0.156020,8.27
2165,false,0.003602,6.14
2300,true,0.000038,4.87
2300,false,0.154095,4.72
2450,false,0.048750,3.07
2595,false,3.501958,3.30
2915,true,0.000055,3.45
3310,true,0.012500,2.36
3395,false,0.000029,2.40
4050,false,0.000031,1.93
4740,true,0.000008,0.43
5570,true,0.000017,0.72
5655,false,0.077021,1.18
6410,true,0.000058,2.39
6935,true,0.000060,4.99
7860,true,0.000472,8.78
8010,true,0.000208,8.54
8465,false,0.117248,8.74
8930,true,0.000348,14.29
8960,true,0.012793,14.29
9035,true,0.059790,17.13
9055,true,0.033749,17.13
9065,true,82.271585,17.13
9080,true,0.101308,17.13
9095,false,0.264621,17.72
9170,false,1.546131,18.43
9205,false,26.713164,18.43
9255,false,3.463582,18.90
9285,false,1.607327,19.14
9360,true,0.072658,20.22
9395,false,1.004195,19.85
9425,true,0.000158,20.22
9630,false,1.550683,20.32
9765,true,0.000163,20.93
10400,false,0.863402,19.14
10400,true,0.000305,19.50
0,true,0.000127,10.89
320,true,0.000103,13.26
2615,true,0.013036,12.31
2755,true,0.000804,12.79
7190,false,0.002896,11.35
7345,true,0.001360,11.59
7460,true,0.907235,12.06
7570,false,0.781138,11.82
7820,true,0.000094,12.06
7910,false,1.622107,11.59
10115,true,0.000681,11.59
10555,false,0.003748,11.82
0,false,5.800036,13.72
2295,true,0.001355,14.36
3690,false,0.435002,13.72
7180,false,0.357502,12.30
8755,false,0.203148,12.06
0,true,0.001428,5.68
3695,true,0.000446,4.73
4970,false,0.041479,4.73
7490,true,0.000518,5.28
9865,false,0.040828,4.49
10060,false,0.015256,4.73
10165,false,0.028914,4.73
0,true,0.000544,3.78
2680,true,0.000371,4.73
3300,true,0.000082,4.73
3790,true,0.000061,4.73
3895,false,0.013295,4.73
4130,true,0.000041,4.73
4170,false,0.018115,4.73
0,true,0.001826,8.05
1550,true,1.538053,7.88
1885,true,0.000450,8.61
2750,true,0.000182,8.37
3310,true,0.000106,8.17
3890,true,0.000113,8.64
4100,true,0.000037,8.64
4500,true,0.000079,9.12
6985,true,0.000724,10.40
7270,false,0.001090,9.93
0,false,2.974794,10.88
100,true,1.135139,11.13
3210,false,0.006745,12.77
3490,true,4.604344,12.61
3665,false,0.142714,12.77
3985,false,0.028909,12.53
4165,true,3.104402,12.85
4275,true,0.003352,13.08
4800,true,0.124572,13.08
4940,false,0.002710,12.77
4960,true,0.000234,12.85
8760,false,0.141284,15.14
8825,false,0.003190,15.14
0,false,0.005977,14.15
2045,false,0.139009,14.38
2245,false,0.002432,14.86
2315,true,0.003972,15.11
5890,true,0.001533,15.11
6310,false,0.239250,15.09
6480,false,0.011748,14.86
6840,true,0.000398,14.40
7095,true,0.000067,14.64
8255,true,0.000510,15.83
8850,true,0.000218,15.83
9470,true,0.000296,16.06
9740,true,0.000071,15.59
9910,true,0.000070,15.35
0,true,0.001503,15.59
2420,true,0.001137,16.54
3625,true,0.037472,15.83
7740,true,0.002708,16.87
9085,false,0.143277,15.56
0,false,4.462446,16.98
235,true,0.021971,16.54
265,false,0.014159,16.51
1035,false,0.085959,16.27
1090,true,0.087254,16.54
2755,false,22.626002,19.82
6715,true,0.194085,19.99
7180,true,0.006930,20.30
9205,true,0.001176,19.35
9925,true,0.000370,19.83
10385,true,0.000278,19.83
10755,true,0.600941,20.06
0,true,0.000187,20.10
235,false,0.290528,19.59
1360,true,0.000734,19.63
2475,true,0.000650,19.86
3485,true,0.000469,20.10
5115,true,0.000906,19.39
5485,true,0.000179,19.15
6355,true,0.000453,19.39
6755,true,0.000181,19.39
7255,true,0.000268,19.15
9340,true,0.001163,19.15
9905,true,0.525585,19.44
10020,true,0.324503,19.45
10085,true,181.416122,19.69
10160,true,0.000427,19.69
10185,false,3.549571,19.35
10215,false,0.243271,19.35
10235,false,3.552887,19.35
10280,false,3.555061,19.35
10325,false,3.556086,19.35
10370,false,0.124838,19.59
10765,false,10.067767,20.06
10790,false,2.126660,20.06
0,false,0.051750,19.59
1350,false,2.038877,19.82
2360,true,0.005660,19.39
2505,false,1.488824,19.35
3260,false,0.334582,19.11
3435,false,0.006475,19.59
3575,false,1.443230,19.59
3740,false,0.038814,19.82
4580,false,0.280917,17.46
6575,false,0.769149,17.22
7050,true,0.006190,18.07
8420,false,0.568762,17.93
9860,false,1.744155,16.75
10135,false,0.792411,16.98
10170,true,0.003915,17.12
0,true,0.001729,17.01
80,false,0.125657,16.75
130,false,0.371937,16.75
345,true,0.000438,17.25
800,false,0.402060,16.98
1100,true,0.000877,17.25
1630,true,0.000639,16.78
1750,true,0.077027,16.78
1985,false,1.396507,16.27
2425,true,0.000851,16.74
2900,true,0.000425,16.74
3475,false,0.015091,16.98
3555,false,0.016718,16.98
3740,true,0.000851,16.74
4215,true,0.000444,17.46
5070,false,1.552043,16.98
5500,true,0.001513,16.98
6225,true,0.000648,16.98
6345,false,0.013362,16.75
6765,true,0.000657,17.22
6780,false,0.982801,16.98
6815,false,0.383949,16.98
8160,false,0.421143,17.22
8295,false,1.679983,16.75
8545,false,1.768155,16.51
9565,true,0.003692,18.17
10145,true,0.000701,18.41
0,false,1.575203,18.07
570,true,0.001841,18.11
1720,true,0.001398,18.34
1890,false,0.422187,18.07
2385,false,0.343360,18.07
2870,false,102.672000,17.60
4310,false,0.105485,19.02
8165,true,0.286153,21.03
8700,true,0.345285,22.93
9390,true,0.359087,18.42
9460,true,0.010774,18.42
0,false,10.443058,19.49
80,true,0.005018,19.77
2660,false,38.078237,22.10
2775,true,4.077347,22.14
2825,true,2.707587,22.14
3610,false,0.206711,21.39
5585,true,0.007456,22.14
10330,false,0.000065,21.39
0,false,0.060744,21.15
3415,true,0.014665,24.15
3705,false,0.051197,24.23
5590,true,0.003521,26.10
6510,true,0.001447,26.82
7435,true,0.001485,27.53
7795,true,0.000377,28.01
8175,true,0.000368,27.29
8550,true,0.000377,28.01
9485,true,0.001498,27.77
10460,true,0.001523,28.25
10670,true,1.506196,28.96
0,true,0.001604,29.76
1295,true,0.002541,31.42
1890,true,0.000853,31.66
2730,true,0.001705,31.66
3035,true,0.090227,31.42
3525,true,0.001317,32.61
4075,true,0.000874,32.46
5200,true,0.002200,32.69
6255,true,0.002139,31.79
7270,true,0.001804,26.81
9045,true,0.002837,26.33
9565,true,0.000626,23.24
0,false,0.087841,22.10
825,true,0.002863,21.21
1310,true,0.000591,21.92
1760,true,0.000591,21.92
2395,true,0.000924,22.87
3000,true,0.000924,22.87
3515,true,0.000654,24.30
3920,true,0.000717,26.44
4545,true,0.000865,31.91
5070,true,0.000916,33.82
5580,true,0.000935,34.53
6260,true,0.001403,34.53
6950,true,0.001278,31.44
7605,true,0.001172,28.82
8470,true,0.001564,28.82
8790,true,0.000384,28.34
9440,true,0.001161,28.53
0,true,0.002550,26.90
1220,true,0.002070,25.47
3125,true,0.003068,25.24
3860,true,0.001013,25.00
4120,true,0.115174,22.62
4800,true,0.000877,21.67
5580,true,0.000580,21.43
5985,true,0.000580,21.43
6650,true,0.000877,21.62
7300,true,0.000857,21.14
8000,true,0.000870,21.38
8535,true,0.000553,20.43
8840,true,0.000289,21.38
0,true,0.002839,20.96
490,true,0.000574,21.19
1100,true,0.000861,21.19
2300,true,0.001761,21.67
3780,true,0.002178,22.98
4520,true,0.000943,23.22
5250,true,11.142328,22.77
5680,true,0.001568,23.24
7195,true,0.002151,22.77
8900,true,0.001882,19.92
9690,true,0.000873,21.58
10690,true,0.001457,21.58
0,true,0.000647,15.97
265,true,0.000222,16.44
1370,true,0.008237,17.63
1415,true,0.001255,18.58
1745,true,0.000337,25.00
2140,true,0.000321,23.81
2735,true,0.000604,22.38
3115,true,0.667096,22.38
3185,true,0.000610,22.62
4820,true,0.002208,23.33
5915,true,0.001480,21.91
6495,true,10.361244,19.29
6525,true,0.000779,19.29
6530,false,2.118296,19.26
6805,false,0.249850,17.13
7140,true,0.000315,11.70
7545,false,0.001369,4.59
7790,true,0.000137,3.40
8315,false,0.000054,2.03
9540,true,0.003755,6.05
9640,false,0.000468,5.81
10070,false,0.000175,6.52
10350,false,0.000084,6.29
10770,false,0.000207,7.70
0,false,2.182815,11.80
50,false,0.105145,10.86
55,false,0.010100,10.86
100,false,0.312167,10.39
155,false,1.924174,10.39
200,false,1.970259,10.62
245,false,1.972009,10.62
285,false,1.973157,10.62
330,false,1.973708,10.62
795,true,0.000652,12.05
930,false,0.299015,12.27
1235,false,0.001507,13.22
1505,true,0.000508,12.53
2350,true,0.000692,12.76
2555,false,0.675005,12.75
2560,false,0.016538,12.75
2565,false,0.298654,12.75
2570,false,0.025793,12.75
2575,false,0.040584,12.75
2620,false,0.015468,12.98
2630,false,0.043988,12.98
2785,true,0.000352,13.00
3450,true,0.000518,12.76
3610,false,4.926396,12.75
3620,false,1.105493,12.98
3630,false,0.082104,12.98
3645,false,0.072349,12.98
3650,false,0.003852,12.98
3655,false,0.058145,12.98
3720,false,1.885170,13.22
4010,false,1.045697,12.98
4045,true,0.000373,13.71
4350,false,1.016637,14.87
4590,false,0.941141,14.64
4670,false,1.968468,14.64
4695,false,0.010461,14.64
4720,true,0.009170,15.25
4785,true,0.000624,15.25
4820,true,2.262936,15.49
5610,true,0.000547,13.36
5740,false,0.011403,12.51
5885,true,3.296158,12.88
6855,false,0.000554,4.01
7020,true,0.013533,6.50
7100,false,0.325000,6.13
7705,false,0.000112,6.13
7720,false,0.064999,6.13
7925,false,0.000911,5.90
8345,true,0.000834,6.79
8395,false,0.021539,6.37
9320,true,0.000287,7.03
9730,false,0.070483,6.37
10200,true,0.000200,4.90
10570,false,0.000078,5.71
10710,false,0.002757,6.42
0,false,3.288133,17.66
10,false,0.077037,17.66
20,false,0.042692,17.43
45,false,3.246716,17.43
55,true,0.000238,17.46
95,false,3.207284,17.19
140,false,2.864252,16.96
185,false,3.168255,16.96
220,false,2.036629,16.96
265,false,3.216578,17.19
315,false,2.033948,17.19
360,false,3.265027,17.43
415,false,2.090063,17.43
420,true,0.000240,17.46
460,false,3.401953,18.13
505,false,2.152205,18.37
625,false,1.749762,19.55
625,false,3.671975,19.55
665,false,2.250572,19.55
870,true,0.000267,19.35
1150,false,62.250300,19.55
1285,false,0.535417,20.49
1405,true,0.000300,21.48
1710,true,0.000294,21.00
1930,false,1.748250,20.96
2260,true,17.045007,21.00
2665,false,0.813748,21.90
2805,true,0.008296,22.42
2860,true,0.000626,22.42
3300,false,1.735507,20.25
3360,true,0.039499,19.35
3440,false,2.185165,18.13
3690,true,0.000523,18.64
3735,false,0.180227,18.60
3950,false,0.925513,20.25
4990,false,2.483101,25.67
5120,true,0.001537,27.39
6595,true,0.001189,21.24
7075,false,0.380001,17.90
7495,false,4.514167,8.95
8995,false,0.000487,4.94
9065,true,0.000530,4.71
9130,false,2.262571,4.47
10430,true,0.016492,8.01
0,false,1.105656,19.62
255,false,0.056500,21.27
410,false,10.668518,21.03
1135,false,25.896516,24.33
1660,false,0.925503,29.03
3545,false,0.346000,32.56
4040,false,0.190500,35.86
4225,false,0.019288,36.33
4310,false,1.150500,36.09
4410,false,18.244289,35.86
5235,false,1.803645,26.68
8025,false,13.456630,26.44
8195,false,13.159261,26.91
8270,true,0.013034,27.61
9005,false,0.164100,25.74
9635,false,1.203235,22.44
10780,true,1.093360,20.77
0,true,0.001132,9.90
45,false,0.064713,9.89
285,true,1.198270,9.19
6365,true,0.005003,16.55
530,false,0.410572,16.48
850,false,0.884439,17.43
1930,false,0.162212,19.07
4045,false,17.095978,17.66
4210,true,3.696780,18.22
4250,true,1.949885,18.46
4250,true,1.812780,18.46
4285,true,3.821221,18.69
4330,true,3.829616,18.69
4365,true,2.286313,18.69
5930,true,0.035170,17.51
7115,true,0.011261,19.40
7160,true,0.006881,19.40
7540,true,0.006026,18.22
8955,true,0.011850,17.51
0,true,0.977112,10.43
335,true,0.003404,10.90
2215,true,3.513801,11.14
2230,true,0.068073,11.14
2395,true,0.003180,11.14
4880,true,0.005047,10.96
5440,false,0.394426,12.07
6180,true,0.000862,15.00
6340,true,0.018263,14.79
6350,true,0.020978,14.79
7125,true,0.000639,14.79
8385,true,0.000879,15.26
9085,true,0.000439,15.26
10715,true,0.001115,15.50
0,true,2.077265,5.19
85,true,0.000149,5.19
1345,true,0.000234,5.43
1835,true,0.000066,4.62
2300,true,0.000059,4.16
2540,true,2.563285,4.16
2990,true,0.006055,6.52
3070,true,0.002535,6.28
3680,true,0.000360,6.28
4625,true,0.000087,2.03
5225,true,0.000011,0.38
6010,false,0.000002,0.08
6520,false,0.000031,2.21
7055,false,2.448165,2.44
7105,false,0.000063,2.21
7985,false,0.000134,3.15
8345,false,0.000078,5.51
8755,false,4.319904,6.69
9305,false,0.000627,14.69
10000,false,0.000405,14.22
0,true,0.000351,12.34
10,false,2.546805,12.32
55,false,2.031974,11.85
380,false,0.683092,8.80
650,true,0.000197,6.92
1440,false,0.105033,4.56
1485,true,0.000123,4.33
1505,false,0.039100,4.32
1610,false,0.236707,3.85
1840,true,0.000031,2.21
2710,true,0.069316,3.67
3135,false,0.035626,3.67
3880,false,0.000226,2.26
3940,false,0.110143,2.26
4265,true,0.035356,3.20
4300,true,0.002568,3.20
4355,true,0.001836,3.20
4505,false,0.000039,2.73
5095,false,0.314143,2.73
5150,false,0.000078,2.73
5645,false,0.000103,7.19
6050,false,0.000395,27.59
7650,false,0.001708,23.85
8665,false,0.000652,22.77
0,false,2.865482,13.83
30,false,4.425000,13.83
50,false,2.867708,13.83
115,false,1.040142,14.06
405,false,1.316806,15.23
605,false,3.195030,15.23
650,false,1.496011,15.23
1140,false,1.064522,16.41
1300,false,0.602834,17.34
1410,false,0.749482,17.34
1775,false,0.498497,17.34
2050,false,0.344201,18.05
2465,false,6.010398,21.56
3020,false,0.935529,23.67
3250,false,0.655444,22.97
3735,false,0.244712,19.69
4170,false,0.857758,21.33
4300,true,0.000989,22.86
5130,false,0.735599,44.30
5175,false,3.441068,44.30
5490,true,0.001334,46.49
6330,false,4.177072,52.51
6440,true,0.001558,54.31
6465,false,8.241989,53.91
6480,false,4.826283,53.91
6615,false,0.427467,53.91
6805,false,0.432532,54.85
7035,false,0.147600,57.67
7060,false,0.186621,57.67
7060,false,61.500000,57.67
7080,false,61.750000,57.90
7145,false,62.645278,58.60
7175,false,62.498469,58.60
7250,false,59.264100,59.07
7435,false,417.000499,65.17
7460,true,2.244936,65.73
7645,false,126.989759,68.68
7710,true,5.406511,70.25
0,true,0.494698,7.78
40,true,0.027656,8.02
75,true,1.776002,8.25
110,true,1.783494,8.25
145,true,1.789019,8.25
190,true,1.741332,8.02
225,true,0.490807,8.02
395,true,8.247495,8.25
700,true,0.013435,8.96
885,true,25.456317,8.49
1140,true,6.026301,14.63
1350,true,0.002544,14.16
1515,true,12.963787,12.98
1830,true,10.953060,14.39
1895,true,11.335806,14.87
2200,true,0.049105,14.39
3755,true,0.975836,29.54
4995,true,0.599238,40.94
5135,false,9.275492,42.42
5170,false,4.445387,43.13
5170,false,4.997588,43.13
5210,false,1.694727,43.13
0,true,0.368370,14.20
45,true,3.197131,14.67
85,true,2.398185,14.67
570,true,1.286941,15.62
1590,false,3.216282,15.12
1615,true,8.444609,15.66
2680,true,14.464088,14.47
2700,true,0.005725,14.47
3130,true,0.046146,13.57
3570,true,0.045897,13.57
3685,true,0.001727,13.33
3965,true,16.994965,14.07
3990,true,0.047952,14.07
4165,false,0.006054,13.71
5870,true,0.028610,8.41
5930,true,0.000787,7.70
7370,true,0.457462,3.44
7640,true,0.154012,3.67
8605,true,3.210541,3.20
9480,true,0.014843,4.38
0,true,0.420222,7.57
855,true,0.119541,7.81
1430,true,0.026715,7.34
1500,true,0.335662,6.89
2750,true,0.024898,7.36
5570,true,0.565154,10.44
6600,true,0.003813,10.44
8005,true,0.003806,8.79
0,true,0.821737,9.72
100,true,0.001177,10.20
8715,true,0.937745,15.33
8780,true,0.056347,15.57
0,true,0.058784,15.62
4120,true,0.008370,15.15
6545,true,0.001248,17.17
7060,true,0.000235,16.23
7500,true,0.000263,18.12
8845,true,0.000527,18.18
9360,true,0.000260,17.95
9770,true,0.346743,18.19
10570,true,0.000530,18.19
0,true,0.000234,16.10
445,true,0.202932,15.38
1840,true,0.000771,13.25
2370,true,24.017057,13.96
2655,true,0.000191,13.25
3420,false,0.689502,12.05
5160,true,0.001743,20.13
5625,true,0.000372,25.83
6560,true,0.000683,23.69
7195,true,0.000341,23.69
7790,true,0.000372,25.83
8830,true,0.000800,27.73
9360,true,0.000403,27.97
0,true,0.001012,17.54
565,true,0.951517,23.24
585,true,0.000335,23.24
1310,true,0.000420,29.19
1815,true,0.000424,29.42
3230,true,0.001237,28.71
5200,true,0.147449,24.32
5255,true,0.001355,23.61
5830,true,0.000370,25.78
6775,true,0.000408,28.42
7110,true,1.270961,28.19
7570,true,0.000408,28.42
7660,false,0.148137,28.15
8170,true,0.000408,28.42
9985,true,0.001784,31.04
10200,true,0.177036,31.99
10200,true,0.168244,31.99
10250,true,3.007308,31.76
10645,true,6.088054,27.55
10695,true,2.435683,26.12
0,true,1.052022,4.74
45,true,0.871204,4.74
110,true,5.216858,5.21
180,true,5.936415,5.93
1930,false,0.000020,0.23
2875,true,0.000400,14.07
3455,true,0.000230,16.21
4070,true,0.000269,19.07
6405,true,0.000649,9.14
6670,true,8.280482,8.90
6735,false,3.284541,7.11
7140,true,0.000018,1.31
8615,false,0.000405,9.53
9325,false,0.646006,2.90
9815,true,0.000058,1.36
10240,false,0.000034,2.43
0,true,0.000998,11.74
1005,true,0.001103,15.60
1090,true,0.000442,15.60
2135,true,0.055247,13.23
2310,true,0.056144,13.23
2710,true,0.000665,15.61
2760,true,14.224404,16.33
3655,true,0.064899,19.18
4120,true,0.001105,19.00
4220,true,0.000815,19.24
5740,true,0.000744,17.57
5845,false,0.303893,17.41
7500,false,2.773528,19.78
7730,true,0.003977,12.34
7770,true,0.000484,8.54
9740,true,0.000564,9.97
10080,false,0.003261,10.30
0,true,0.000127,4.51
585,false,0.000691,6.64
895,false,9.331922,10.67
1245,false,4.487038,14.93
1265,false,4.488824,14.93
1320,false,0.000639,15.17
2275,false,0.000537,19.19
3020,false,51.032755,23.44
3050,false,0.000324,23.44
3310,false,145.885609,23.44
3365,true,0.542806,23.50
4155,true,0.028271,26.82
4155,false,0.000716,26.75
4535,false,0.098974,29.11
5860,false,0.001546,28.66
6275,true,0.011594,28.96
7510,false,0.186562,27.72
7560,false,0.262804,27.72
7610,false,6.235490,27.72
0,false,1.171225,7.14
300,false,6.876680,7.85
1380,false,0.081923,5.48
1925,false,2.629297,5.25
2700,false,1.890771,5.01
3590,false,0.023192,5.25
4260,true,0.000620,2.17
8095,false,0.010166,2.75
0,false,3.766761,16.75
45,false,3.769762,16.75
150,true,0.003667,15.83
895,true,0.000177,12.99
1655,true,0.000157,11.57
1935,false,1.003632,12.03
2795,true,0.000344,12.60
3205,false,12.244757,13.91
3470,false,0.520194,13.91
3640,true,0.000376,13.78
4480,true,0.000370,13.54
5500,true,0.000376,13.78
6405,false,12.257927,13.91
6420,true,0.000385,14.02
6755,false,0.720729,13.68
6805,false,0.036875,13.91
7740,true,0.000548,13.31
9080,true,0.000511,12.36
9980,true,0.000340,12.36
10800,true,0.000314,11.41
0,false,1.265792,12.50
110,true,0.001054,12.75
1870,false,0.771053,11.55
2305,true,0.000703,10.20
2900,true,0.000137,9.97
3870,true,0.000304,11.15
4535,true,50.593140,11.25
4565,true,0.000154,11.48
4910,false,0.934188,10.85
5385,true,0.000352,11.25
6595,true,0.000805,8.92
7125,true,0.000422,9.87
7335,false,0.617411,9.20
7430,false,0.317373,9.43
7445,true,0.000100,10.10
8145,true,0.000563,11.76
8760,false,10.605375,10.61
8780,true,0.000510,11.05
9055,false,0.363018,11.32
9635,true,0.000884,11.13
9880,false,9.919890,9.90
10070,true,0.000428,10.66
10745,false,0.185000,8.72
0,false,1.994308,15.64
90,false,1.105591,13.99
255,true,0.000942,10.47
650,true,0.000184,14.96
695,true,0.000021,14.96
740,false,0.463045,15.64
1055,true,0.000181,16.14
1505,false,15.876070,15.88
1665,true,0.000752,16.38
2195,true,0.001121,25.85
2240,false,25.096536,25.07
2310,false,24.834875,24.84
3080,true,0.001932,23.48
3715,false,39.293339,20.12
5095,true,0.002995,17.18
5685,true,0.000853,18.42
5970,true,0.000166,18.18
6705,true,0.000517,10.14
6995,true,0.000075,8.02
7205,true,0.000052,7.78
7520,true,0.000081,8.02
8845,true,0.000362,2.90
9525,false,0.000007,0.39
9600,false,0.000031,0.60
10010,false,0.000291,0.09
10435,false,0.000033,0.60
0,false,3.192999,18.35
